U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Classe
0.0,0.0558043,0.111238,0.167489,0.224057,0.278582,0.33385,0.388859,0.447977,0.507744,0.556622,0.609392,0.664475,0.722768,0.778934,0.83287,0.888817,0.944815,1.0,-0.53617,-0.43747,-0.311699,-0.248125,-0.268758,-0.353743,-0.354578,-0.366996,-0.305282,-0.186611,-0.0358373,-0.0319004,-0.0449656,-0.0380724,-0.142565,-0.208737,-0.196796,-0.178013,-0.00655327,0.161621,0.0900932,0.0570139,0.0445849,0.0244187,-0.105734,-0.263222,-0.401362,-0.37487,-0.379869,-0.285144,-0.104049,0.11196,0.126354,0.114958,0.124831,0.0150908,-0.160312,-0.162945,-0.2135,-0.237047,-0.169201,-0.194347,x
0.0,0.0174669,0.0620564,0.120881,0.211265,0.285918,0.333288,0.4209,0.444378,0.496798,0.564386,0.590573,0.619176,0.650901,0.706849,0.800559,0.902163,0.945074,1.0,-0.337997,-0.319745,-0.248256,-0.156692,-0.106867,-0.316914,-0.312923,-0.330636,-0.305614,-0.21752,-0.141165,-0.0671721,-0.0875768,-0.0852151,-0.0851694,-0.0909939,-0.148694,-0.166575,0.0461263,0.244559,0.186047,0.0678255,0.07295,0.0915073,0.0921357,-0.0484889,-0.386884,-0.337787,-0.366724,-0.314742,-0.174715,-0.0624437,0.0406732,0.0120968,0.0214828,0.00995851,0.0272244,-0.120375,-0.166269,-0.209981,-0.0326908,-0.0843429,x
0.0,0.0173663,0.0611896,0.119169,0.208631,0.282598,0.33041,0.418049,0.441875,0.495789,0.564262,0.590484,0.619039,0.650673,0.706172,0.801602,0.903006,0.94617,1.0,-0.337986,-0.319976,-0.248951,-0.15925,-0.104659,-0.311082,-0.314563,-0.328642,-0.309685,-0.220642,-0.143545,-0.0669531,-0.0875982,-0.0851727,-0.0852153,-0.0908476,-0.149179,-0.166053,0.0503536,0.244472,0.185673,0.0680301,0.0724931,0.0920235,0.0912044,-0.0403476,-0.380403,-0.340521,-0.364119,-0.321452,-0.179593,-0.0655576,0.04084,0.0121562,0.0214182,0.0100999,0.0271926,-0.120671,-0.167557,-0.208519,-0.0314205,-0.0851905,x
0.0,0.129387,0.160918,0.193196,0.223029,0.247721,0.390204,0.393643,0.436058,0.44177,0.501465,0.556478,0.598942,0.727461,0.786042,0.901481,0.908654,0.943029,1.0,-0.340974,-0.18101,-0.0968248,-0.191729,-0.253606,-0.309727,-0.308758,-0.342045,-0.289647,-0.261465,-0.213447,-0.137697,-0.0721188,-0.0927039,-0.0783309,-0.150446,-0.166619,-0.0600646,0.0667839,0.236197,0.189996,0.0624236,0.130908,0.0562462,-0.185238,-0.283255,-0.35833,-0.330457,-0.384168,-0.288993,-0.247957,-0.165374,-0.061814,0.0376946,-0.00143876,0.0451284,-0.116566,-0.157873,-0.188631,-0.201678,-0.0327835,-0.0836773,x
0.0,0.0555373,0.111083,0.166501,0.217064,0.273559,0.333176,0.388213,0.444278,0.499846,0.553053,0.608785,0.6667,0.722878,0.777994,0.833227,0.890132,0.947215,1.0,-0.336411,-0.278882,-0.163833,-0.124512,-0.189623,-0.319622,-0.308971,-0.328561,-0.315233,-0.236248,-0.143498,-0.0655943,-0.0927,-0.0819934,-0.0943521,-0.13439,-0.151942,-0.142431,0.0310869,0.242289,0.186162,0.0691427,0.0825035,0.110035,-0.00175058,-0.197208,-0.372338,-0.338592,-0.360694,-0.334234,-0.201859,-0.0653542,0.0410402,0.0096631,0.018017,0.0126731,-0.0734221,-0.136965,-0.168703,-0.221485,-0.036112,-0.0835995,x
0.0,0.067486,0.140382,0.222648,0.271473,0.335275,0.435212,0.540848,0.58194,0.604531,0.629069,0.65757,0.740028,0.815769,0.858274,0.891365,0.92526,0.962415,1.0,-0.436593,-0.381326,-0.250483,-0.199432,-0.316372,-0.313832,-0.330459,-0.296568,-0.158654,-0.0834616,-0.0976774,-0.0943963,-0.0882605,-0.15401,-0.261584,-0.260036,-0.19138,-0.047061,0.134196,0.230135,0.170906,0.0562416,0.0396566,-0.0791669,-0.282979,-0.500228,-0.443343,-0.501892,-0.20589,0.0737736,0.162902,0.141178,0.140151,0.157266,0.0289343,-0.278843,-0.4297,-0.467713,-0.457337,-0.385189,-0.292732,-0.344401,x
0.0,0.0769884,0.139165,0.216374,0.270908,0.340935,0.426824,0.50689,0.57561,0.600402,0.625206,0.651768,0.735793,0.795469,0.843258,0.874084,0.905322,0.941086,1.0,-0.437578,-0.370956,-0.24664,-0.204232,-0.31325,-0.314367,-0.330415,-0.298663,-0.192922,-0.0906232,-0.0929267,-0.0965741,-0.0862555,-0.140123,-0.242089,-0.266905,-0.233049,-0.13317,0.0550219,0.237465,0.178632,0.0559805,0.0372598,-0.0901297,-0.2824,-0.497678,-0.443554,-0.498573,-0.246763,0.0179769,0.158154,0.146878,0.13877,0.157305,0.0619711,-0.221429,-0.380398,-0.46189,-0.459651,-0.44644,-0.289831,-0.337396,x
0.0,0.096404,0.150619,0.224509,0.262884,0.316886,0.355111,0.50776,0.531961,0.542523,0.626701,0.630251,0.680116,0.724031,0.869783,0.903775,0.910733,0.964653,1.0,-0.437967,-0.352963,-0.221342,-0.223266,-0.312845,-0.315551,-0.319858,-0.33019,-0.249414,-0.151872,-0.0802187,-0.0962611,-0.0925998,-0.0948792,-0.171164,-0.333867,-0.175226,-0.0483617,0.121068,0.228652,0.170183,0.0578722,0.0258417,-0.115852,-0.326275,-0.492825,-0.451714,-0.473004,-0.416032,-0.0670999,0.0625886,0.181233,0.138323,0.144506,0.147617,-0.020983,-0.444365,-0.461647,-0.458632,-0.396954,-0.294638,-0.344642,x
0.0,0.0555003,0.111173,0.166619,0.221245,0.277184,0.334187,0.388677,0.444599,0.501496,0.558557,0.612511,0.667006,0.722002,0.777755,0.83379,0.888872,0.947341,1.0,-0.435505,-0.393061,-0.287302,-0.21223,-0.239775,-0.319211,-0.31319,-0.326143,-0.31708,-0.268702,-0.197151,-0.089635,-0.0960111,-0.0881336,-0.134363,-0.221601,-0.276632,-0.218193,0.0441266,0.234394,0.17728,0.0574805,0.0409254,-0.0397008,-0.194374,-0.358863,-0.497484,-0.443622,-0.483471,-0.372307,-0.170169,0.000814013,0.163904,0.136904,0.155615,0.0672866,-0.156945,-0.382848,-0.483443,-0.446248,-0.298543,-0.335721,x
0.0,0.0193293,0.111847,0.120725,0.213193,0.260299,0.308679,0.359234,0.44328,0.57434,0.678333,0.686704,0.706486,0.798084,0.871937,0.945446,0.946434,0.981674,1.0,-0.435842,-0.395916,-0.272877,-0.258687,-0.310089,-0.309087,-0.323038,-0.319603,-0.323583,-0.326768,-0.141238,-0.132733,-0.133881,-0.151368,-0.215012,-0.22909,-0.167358,0.0367271,0.14649,0.226522,0.176268,0.146146,0.0636231,-0.0114088,-0.289679,-0.359006,-0.350521,-0.369667,-0.353092,-0.376183,-0.192102,0.102683,0.106174,0.108899,0.107738,-0.0298558,-0.169893,-0.250402,-0.288451,-0.23411,-0.203363,-0.223114,x
0.0,0.0258632,0.101179,0.145451,0.23116,0.26683,0.302154,0.341242,0.437717,0.542257,0.643412,0.668449,0.691549,0.753282,0.834507,0.905292,0.938745,0.97296,1.0,-0.431642,-0.389578,-0.278077,-0.261996,-0.315626,-0.31073,-0.322852,-0.321273,-0.319164,-0.338297,-0.185938,-0.130071,-0.136163,-0.129298,-0.189914,-0.221934,-0.222939,-0.0813677,0.11089,0.230666,0.181083,0.141261,0.0535618,-0.0140358,-0.322712,-0.353646,-0.357503,-0.3681,-0.351686,-0.382936,-0.242249,0.0414457,0.110737,0.102693,0.120571,0.0516343,-0.10863,-0.198211,-0.281025,-0.275443,-0.190207,-0.225503,x
0.0,0.0296428,0.0547699,0.100467,0.15887,0.213721,0.288941,0.333652,0.345354,0.452058,0.542968,0.706688,0.717864,0.755079,0.838379,0.893347,0.909593,0.979746,1.0,-0.436984,-0.370527,-0.34055,-0.261572,-0.278021,-0.309391,-0.313992,-0.324432,-0.319672,-0.323914,-0.3322,-0.145258,-0.119275,-0.150075,-0.195574,-0.224772,-0.214721,-0.148262,0.070526,0.232507,0.174722,0.133711,0.0590226,0.00122532,-0.128228,-0.351196,-0.34276,-0.365852,-0.362652,-0.358292,-0.366407,-0.219294,0.105207,0.118996,0.0974838,0.0235593,-0.0999581,-0.181603,-0.259176,-0.313929,-0.186648,-0.230532,x
0.0,0.0548667,0.108056,0.163734,0.221825,0.27784,0.33345,0.388505,0.444501,0.50037,0.555885,0.611065,0.666365,0.721556,0.777818,0.834334,0.890903,0.949539,1.0,-0.425253,-0.355878,-0.258716,-0.279605,-0.312295,-0.312766,-0.325713,-0.316033,-0.330224,-0.310791,-0.254495,-0.174757,-0.139668,-0.129837,-0.14082,-0.204221,-0.218022,-0.223035,-0.0774788,0.22044,0.195975,0.124213,0.0271501,-0.0890432,-0.364457,-0.337587,-0.370065,-0.357597,-0.36525,-0.347028,-0.211936,-0.0803905,0.0463091,0.1026,0.106906,0.113282,0.00820521,-0.11263,-0.189341,-0.316553,-0.224702,-0.206352,x
0.0,0.0689411,0.130059,0.206288,0.270804,0.305355,0.337563,0.409862,0.511707,0.579326,0.602633,0.619568,0.63796,0.677721,0.824137,0.865723,0.900559,0.953963,1.0,-0.398056,-0.316546,-0.201109,-0.0963169,-0.181145,-0.337449,-0.331241,-0.343604,-0.332781,-0.125919,-0.0123447,-0.00914138,-0.0102704,-0.0140964,-0.0229898,-0.186202,-0.194206,-0.113193,0.101581,0.21446,0.159115,0.228361,0.18171,0.145124,-0.0589402,-0.321653,-0.452879,-0.425111,-0.438192,-0.304231,0.045605,0.179501,0.179996,0.172959,0.166927,0.163374,-0.153092,-0.321966,-0.33366,-0.258235,-0.152845,-0.197191,x
0.0,0.0689411,0.130059,0.206288,0.270804,0.305355,0.337563,0.409862,0.511707,0.579326,0.602633,0.619568,0.63796,0.677721,0.824137,0.865723,0.900559,0.953963,1.0,-0.398056,-0.316546,-0.201109,-0.0963169,-0.181145,-0.337449,-0.331241,-0.343604,-0.332781,-0.125919,-0.0123447,-0.00914138,-0.0102704,-0.0140964,-0.0229898,-0.186202,-0.194206,-0.113193,0.101581,0.21446,0.159115,0.228361,0.18171,0.145124,-0.0589402,-0.321653,-0.452879,-0.425111,-0.438192,-0.304231,0.045605,0.179501,0.179996,0.172959,0.166927,0.163374,-0.153092,-0.321966,-0.33366,-0.258235,-0.152845,-0.197191,x
0.0,0.0199387,0.0957208,0.233764,0.248833,0.321991,0.369328,0.507026,0.580418,0.624616,0.671395,0.717663,0.768852,0.854502,0.878368,0.896381,0.918971,0.978695,1.0,-0.413868,-0.360618,-0.288193,-0.0566883,-0.160188,-0.347688,-0.321759,-0.369562,-0.161866,0.00288595,-0.0138947,-0.0153306,-0.0560146,-0.148917,-0.204853,-0.173987,-0.117311,-0.0194323,0.190812,0.182583,0.162903,0.230211,0.211538,0.169531,0.052,-0.312031,-0.449579,-0.431989,-0.401163,0.0100468,0.196232,0.167594,0.169221,0.0994946,-0.102801,-0.260202,-0.334923,-0.320191,-0.310956,-0.192127,-0.171784,-0.197718,x
0.0,0.0552629,0.110598,0.167071,0.222931,0.275256,0.330065,0.387913,0.444563,0.500381,0.558222,0.612656,0.66677,0.721106,0.776947,0.832584,0.887538,0.94551,1.0,-0.403007,-0.323247,-0.239968,-0.116361,-0.129736,-0.234813,-0.353864,-0.324313,-0.353909,-0.258621,-0.1377,-0.0141856,-0.00682656,-0.0151269,-0.0557362,-0.145495,-0.198464,-0.180991,0.0591717,0.221812,0.159736,0.229559,0.187868,0.157363,0.0193417,-0.180953,-0.380555,-0.448625,-0.429778,-0.388731,-0.183186,0.0211783,0.182254,0.175223,0.170968,0.0986138,-0.0922292,-0.255937,-0.359717,-0.275073,-0.158272,-0.192025,x
0.0,0.0732958,0.116652,0.156086,0.216429,0.263015,0.316292,0.362728,0.417928,0.49854,0.564058,0.599283,0.650543,0.733627,0.827478,0.896196,0.927872,0.961142,1.0,-0.360332,-0.300757,-0.205624,-0.181484,-0.211926,-0.33819,-0.349982,-0.346716,-0.351681,-0.344944,-0.194601,-0.0547455,-0.0693556,-0.0666517,-0.0735067,-0.174413,-0.135777,-0.0311896,0.116564,0.238976,0.19248,0.174642,0.154727,0.157095,0.000313735,-0.120178,-0.256682,-0.245107,-0.246557,-0.242459,-0.242724,-0.0583846,0.0982103,0.0970141,0.0924042,0.116703,-0.100527,-0.17541,-0.226139,-0.231109,-0.154546,-0.183806,x
0.0,0.071808,0.113663,0.156376,0.215866,0.265364,0.308246,0.350911,0.412702,0.509125,0.574761,0.610713,0.653154,0.737572,0.835459,0.897551,0.928534,0.959366,1.0,-0.360338,-0.302026,-0.209019,-0.180996,-0.209496,-0.34,-0.348566,-0.348676,-0.34748,-0.358689,-0.174499,-0.0448134,-0.0746988,-0.0626056,-0.0797857,-0.176367,-0.129618,-0.0293188,0.113372,0.239441,0.193176,0.175045,0.153968,0.15879,0.00448286,-0.117228,-0.259049,-0.243693,-0.249202,-0.237805,-0.25848,-0.0354249,0.11088,0.0919419,0.0976475,0.110312,-0.111127,-0.177482,-0.226612,-0.230871,-0.155332,-0.183047,x
0.0,0.0445459,0.0820008,0.140462,0.192029,0.200429,0.268202,0.363923,0.420774,0.482806,0.571145,0.607188,0.620738,0.736096,0.825968,0.849455,0.937536,0.966659,1.0,-0.361776,-0.321531,-0.259764,-0.180979,-0.187799,-0.247085,-0.345489,-0.346388,-0.351888,-0.344947,-0.203581,-0.0454356,-0.0680719,-0.0691223,-0.0603466,-0.156822,-0.147744,-0.0872677,0.144708,0.237982,0.189596,0.174782,0.160938,0.15917,0.0890588,-0.0666036,-0.158671,-0.257623,-0.242125,-0.24585,-0.240321,-0.0698983,0.108242,0.0972336,0.0872711,0.141448,-0.0620475,-0.159877,-0.229576,-0.221883,-0.151022,-0.186863,x
0.0,0.056488,0.111122,0.167222,0.221779,0.275962,0.334216,0.389491,0.442687,0.500529,0.557445,0.610493,0.66699,0.722574,0.777515,0.832241,0.889706,0.94955,1.0,-0.360844,-0.313798,-0.223687,-0.171187,-0.220878,-0.35217,-0.346456,-0.346917,-0.357279,-0.308102,-0.177398,-0.0518321,-0.0699087,-0.0695571,-0.0695111,-0.13024,-0.159607,-0.133703,0.0171073,0.237215,0.198039,0.176041,0.155112,0.163529,0.0171202,-0.138213,-0.2634,-0.243394,-0.242389,-0.251491,-0.197476,-0.0401044,0.103303,0.0949382,0.0960127,0.103375,0.0127826,-0.119654,-0.176627,-0.262208,-0.166707,-0.176592,x
0.0,0.0495611,0.0826393,0.120483,0.181013,0.21595,0.276849,0.336302,0.390574,0.476073,0.512204,0.554626,0.639386,0.734193,0.811325,0.8619,0.919845,0.959346,1.0,-0.198007,-0.0932867,-0.0553841,-0.00400662,-0.0748521,-0.135752,-0.291117,-0.280088,-0.29856,-0.185478,-0.026692,0.0932297,0.0681914,0.091036,0.0300733,-0.0268573,-0.0112334,0.0566292,0.296998,0.374302,0.321253,0.108738,0.0830363,0.0521027,-0.0390217,-0.197489,-0.309034,-0.454141,-0.421473,-0.431097,-0.288284,-0.125182,-0.00745241,-0.0297959,-0.0115378,-0.0668274,-0.214005,-0.275018,-0.362326,-0.267529,-0.22051,-0.250101,x
0.0,0.0463149,0.088,0.128205,0.181516,0.220172,0.270292,0.326506,0.439719,0.525763,0.550006,0.577625,0.607888,0.69165,0.83151,0.89123,0.926174,0.959663,1.0,-0.198001,-0.0999334,-0.0513528,-0.00203228,-0.0841803,-0.143914,-0.289999,-0.279243,-0.307498,-0.113209,0.0955116,0.0765627,0.0761011,0.0821174,0.057681,-0.0466509,0.00577497,0.113641,0.310089,0.369782,0.322941,0.109079,0.0836232,0.0532355,-0.0486954,-0.211339,-0.319304,-0.451717,-0.423223,-0.436874,-0.203893,-0.00848959,-0.0202837,-0.0224646,-0.0231479,-0.0279257,-0.220537,-0.305874,-0.347585,-0.255661,-0.225475,-0.248221,x
0.0,0.102524,0.135435,0.165481,0.236977,0.246995,0.370689,0.379211,0.478829,0.532831,0.535875,0.54757,0.550919,0.666702,0.672084,0.814144,0.839597,0.936161,1.0,-0.185379,-0.0392798,0.0143911,-0.0859484,-0.145432,-0.277535,-0.284984,-0.309805,-0.161613,-0.0139475,0.0943981,0.076896,0.0784089,0.0748032,0.0844252,0.0454592,-0.0212709,-0.017086,0.0563375,0.406756,0.319246,0.10458,0.0717124,-0.0114741,-0.216624,-0.321496,-0.442966,-0.423611,-0.443453,-0.262909,-0.111894,-0.00692622,-0.0228927,-0.0185352,-0.024051,-0.0215352,-0.0461019,-0.176189,-0.274331,-0.403129,-0.204845,-0.250208,x
0.0,0.0569049,0.113178,0.170854,0.226242,0.278165,0.334263,0.390079,0.446195,0.502883,0.556284,0.611195,0.666671,0.72227,0.778195,0.834757,0.889113,0.939361,1.0,-0.189632,-0.100314,-0.00527964,-0.0394823,-0.135241,-0.291858,-0.280032,-0.30071,-0.200017,-0.073025,0.0906983,0.0749445,0.0802372,0.0720505,0.0365159,-0.0131449,-0.0217965,0.00323789,0.177587,0.401648,0.319963,0.111317,0.0729799,0.0503137,-0.149087,-0.306756,-0.456496,-0.42025,-0.433153,-0.308558,-0.169567,-0.0130584,-0.0190985,-0.0259131,-0.023594,-0.069287,-0.171155,-0.240709,-0.323783,-0.342572,-0.202192,-0.252036,x
0.0,0.0599871,0.109205,0.161996,0.215954,0.269014,0.332511,0.375406,0.406776,0.464034,0.507895,0.567262,0.654672,0.713421,0.763132,0.807585,0.881251,0.952196,1.0,-0.373448,-0.327357,-0.20555,-0.137007,-0.164685,-0.27306,-0.272152,-0.282734,-0.244188,-0.161103,-0.0575214,0.0422804,0.014443,0.040341,-0.0565956,-0.144724,-0.141467,-0.114107,0.0939746,0.226359,0.184192,0.157886,0.15016,0.122998,-0.0106733,-0.183247,-0.312689,-0.293315,-0.289239,-0.195222,-0.056375,0.0968843,0.224188,0.185453,0.224999,0.119553,-0.0506353,-0.0400341,-0.0993696,-0.0883937,0.00899793,-0.0254638,x
0.0,0.0552714,0.105179,0.153019,0.201692,0.262171,0.334791,0.376786,0.407663,0.454498,0.494897,0.562957,0.664313,0.715664,0.762131,0.810529,0.897857,0.953106,1.0,-0.372545,-0.333184,-0.212621,-0.143164,-0.151408,-0.259437,-0.277584,-0.280233,-0.244964,-0.161256,-0.0809844,0.0404807,0.0148775,0.0409867,-0.0645894,-0.14401,-0.144622,-0.0996404,0.117038,0.224783,0.184479,0.157932,0.150347,0.12692,0.00528271,-0.150005,-0.302927,-0.29911,-0.289481,-0.193207,-0.0608244,0.0662934,0.221679,0.185726,0.226832,0.10737,-0.0532886,-0.0376225,-0.109745,-0.0714645,0.00702375,-0.024748,x
0.0,0.0918262,0.124856,0.180905,0.222757,0.249539,0.28522,0.35838,0.427862,0.483016,0.495191,0.553278,0.672199,0.746629,0.768116,0.794858,0.910952,0.941107,1.0,-0.375842,-0.293747,-0.161318,-0.14334,-0.189575,-0.269539,-0.269859,-0.279223,-0.277664,-0.14493,-0.0396864,0.0345603,0.0148916,0.0484238,-0.0964654,-0.140502,-0.147222,-0.110693,0.114989,0.225105,0.188085,0.158238,0.146476,0.101798,-0.087545,-0.217808,-0.308281,-0.29302,-0.300541,-0.25434,-0.0240072,0.115987,0.217636,0.178772,0.247173,0.0556844,-0.0482223,-0.0358753,-0.110575,-0.0704727,0.00766037,-0.0226402,x
0.0,0.0554665,0.110826,0.166652,0.219167,0.273774,0.332592,0.388724,0.445276,0.502903,0.555107,0.611385,0.667824,0.721776,0.771886,0.828006,0.886922,0.94697,1.0,-0.373154,-0.331529,-0.208584,-0.132778,-0.170906,-0.277775,-0.269762,-0.286108,-0.219813,-0.0931037,0.0350905,0.0236755,0.0278034,0.0157593,-0.0801528,-0.151431,-0.139709,-0.0898772,0.0929661,0.225606,0.186318,0.157783,0.150738,0.124689,-0.0105961,-0.195166,-0.315386,-0.291512,-0.288115,-0.149133,0.04967,0.214547,0.199883,0.202496,0.203961,0.0800325,-0.066567,-0.0386634,-0.105971,-0.0808483,0.0046494,-0.0224654,x
0.0,0.0486787,0.100288,0.16865,0.245133,0.289267,0.342453,0.418449,0.461109,0.476447,0.498228,0.557341,0.605755,0.636262,0.72229,0.801274,0.858231,0.927173,1.0,-0.480075,-0.39788,-0.304402,-0.156754,-0.204458,-0.325114,-0.324014,-0.332025,-0.297033,-0.198245,-0.160583,-0.105952,-0.0197111,-0.0491146,-0.0274643,-0.103122,-0.246634,-0.246054,-0.0405036,0.230773,0.163144,0.163236,0.151513,0.156449,-0.00507058,-0.194383,-0.350126,-0.310554,-0.326822,-0.2468,-0.104227,-0.0418091,0.0427677,0.169171,0.141139,0.154582,0.106133,-0.124166,-0.277091,-0.260669,-0.091181,-0.122325,x
0.0,0.0545604,0.104803,0.182569,0.252209,0.288566,0.331635,0.40898,0.461292,0.478221,0.5059,0.579704,0.608952,0.636319,0.719749,0.81977,0.865606,0.933948,1.0,-0.477805,-0.393264,-0.290261,-0.147222,-0.223917,-0.327831,-0.323424,-0.330425,-0.309808,-0.201987,-0.157617,-0.0786888,-0.0204875,-0.0490611,-0.0269198,-0.10959,-0.26404,-0.221594,-0.00969897,0.230411,0.160774,0.1613,0.155183,0.148673,-0.0272949,-0.22315,-0.348975,-0.311701,-0.324419,-0.268465,-0.109035,-0.036921,0.0826661,0.171432,0.139899,0.155168,0.102724,-0.153971,-0.282469,-0.244278,-0.0889278,-0.12461,x
0.0,0.0158359,0.098377,0.187432,0.212284,0.330582,0.395346,0.430411,0.490914,0.498037,0.554605,0.598268,0.687857,0.713018,0.868523,0.897393,0.927659,0.947369,1.0,-0.492044,-0.441356,-0.341068,-0.133996,-0.203563,-0.335537,-0.325734,-0.321152,-0.225977,-0.167853,-0.0988414,-0.0267568,-0.0491126,-0.0311897,-0.167683,-0.322926,-0.131854,-0.0305323,0.12371,0.22213,0.158115,0.169005,0.149698,0.174725,0.0205796,-0.184644,-0.36058,-0.306396,-0.300192,-0.13728,-0.0573938,0.0544641,0.160007,0.140566,0.155037,0.0300506,-0.261298,-0.26346,-0.230534,-0.167966,-0.0795839,-0.132291,x
0.0,0.0544787,0.109934,0.167436,0.224739,0.278028,0.333266,0.389554,0.444164,0.49958,0.554874,0.610157,0.666901,0.722203,0.77814,0.833902,0.88874,0.945819,1.0,-0.477195,-0.394828,-0.282965,-0.158967,-0.203639,-0.305549,-0.331233,-0.324317,-0.320435,-0.213532,-0.126747,-0.0205116,-0.0510824,-0.0301911,-0.118149,-0.2119,-0.263449,-0.177944,0.0600924,0.226075,0.157316,0.162337,0.152735,0.152307,-0.024948,-0.17515,-0.334387,-0.321463,-0.31715,-0.289225,-0.125205,0.0107595,0.169733,0.138222,0.154295,0.0813788,-0.0697825,-0.225381,-0.283701,-0.20575,-0.0854633,-0.129417,x
0.0,0.0214555,0.0684805,0.12307,0.185652,0.235632,0.360803,0.40955,0.441557,0.479809,0.528506,0.609639,0.643264,0.739244,0.809315,0.849766,0.916889,0.963818,1.0,-0.415573,-0.387726,-0.286174,-0.171775,-0.100465,-0.240857,-0.272906,-0.28407,-0.0767305,0.0043425,0.095645,0.0859442,0.0886022,-0.0220425,-0.107757,-0.126572,-0.0236411,0.212799,0.479748,0.606368,0.538711,0.125448,0.120405,0.098966,0.0153304,-0.175481,-0.389458,-0.390918,-0.364927,-0.0782821,0.0398288,0.193306,0.167461,0.185187,0.0526329,-0.16739,-0.324134,-0.378713,-0.307438,-0.156365,-0.116239,-0.140487,x
0.0,0.0695852,0.118339,0.210246,0.247578,0.298085,0.415123,0.48164,0.523042,0.542106,0.558101,0.57422,0.598811,0.647313,0.749641,0.807652,0.844626,0.955114,1.0,-0.418023,-0.310985,-0.181527,-0.0944478,-0.270878,-0.254969,-0.301713,-0.0998054,0.0841187,0.0937679,0.0861189,0.0892872,0.0799633,0.069401,-0.0252363,-0.111997,-0.121293,-0.0102341,0.339744,0.605763,0.544839,0.126403,0.1075,0.0470683,-0.205732,-0.420817,-0.373857,-0.391587,-0.115784,0.165574,0.190898,0.16882,0.177162,0.173594,0.158787,0.0559839,-0.184946,-0.318857,-0.400753,-0.238553,-0.104335,-0.143787,x
0.0,0.0301424,0.082905,0.105379,0.154273,0.183854,0.185414,0.244145,0.255612,0.347729,0.414824,0.501927,0.532083,0.602305,0.732091,0.900893,0.926026,0.954814,1.0,-0.418099,-0.371332,-0.260334,-0.172089,-0.119456,-0.163526,-0.202423,-0.267297,-0.252379,-0.278333,-0.264661,-0.031517,0.0958873,0.0917705,0.0696339,-0.171751,-0.10785,0.316903,0.460835,0.619852,0.539277,0.126274,0.117754,0.0885648,0.0064756,-0.137598,-0.264578,-0.333844,-0.4134,-0.37483,-0.393291,-0.329583,-0.0272354,0.19996,0.167903,0.194445,-0.231516,-0.439247,-0.249601,-0.165406,-0.110144,-0.140812,x
0.0,0.0557434,0.112589,0.171059,0.221944,0.275107,0.331385,0.388755,0.444105,0.495152,0.550013,0.607248,0.665456,0.721951,0.777755,0.833692,0.88869,0.947383,1.0,-0.420926,-0.326033,-0.208946,-0.0957735,-0.206938,-0.269263,-0.267009,-0.265844,-0.125955,0.0139957,0.10444,0.0845207,0.07662,-0.0263988,-0.09109,-0.125067,-0.0926733,0.110451,0.394551,0.605765,0.548819,0.125827,0.112758,0.0571025,-0.123804,-0.352688,-0.401255,-0.37915,-0.341787,-0.14834,0.0528096,0.208527,0.163492,0.177338,0.0387652,-0.128957,-0.282581,-0.368599,-0.352557,-0.202465,-0.108819,-0.139712,x
0.0,0.0662503,0.123306,0.161874,0.201926,0.250606,0.273395,0.305506,0.395646,0.448468,0.537243,0.630238,0.737338,0.813135,0.870835,0.917833,0.943249,0.970575,1.0,-0.430787,-0.38524,-0.307677,-0.247287,-0.220403,-0.200204,-0.235201,-0.266583,-0.266253,-0.277941,-0.25245,-0.151879,-0.0607689,-0.0638,-0.130496,-0.1799,-0.14884,-0.120798,-0.00575426,0.0518428,0.00820063,-0.00351936,0.00849064,0.0537736,0.0290919,-0.00176441,-0.121905,-0.224225,-0.302347,-0.270208,-0.304408,-0.220991,-0.0405659,0.0452387,0.0479758,0.0142331,-0.102865,-0.159812,-0.200775,-0.223895,-0.183076,-0.206605,x
0.0,0.0662013,0.123165,0.161919,0.201582,0.25013,0.273069,0.305099,0.395223,0.447583,0.536916,0.630672,0.738098,0.813842,0.871468,0.918116,0.943284,0.971274,1.0,-0.430789,-0.385268,-0.307806,-0.247304,-0.220501,-0.200294,-0.234692,-0.266451,-0.266312,-0.277775,-0.253029,-0.152148,-0.0604539,-0.0640081,-0.13129,-0.179913,-0.14845,-0.120507,-0.00370594,0.0507302,0.00833295,-0.00350004,0.00842927,0.0537942,0.0290471,-0.00148479,-0.121278,-0.222922,-0.302208,-0.270476,-0.304017,-0.222404,-0.0405921,0.0453652,0.0480762,0.0133759,-0.10396,-0.160016,-0.201404,-0.223418,-0.183305,-0.206665,x
